"id","name","producer","nation","local1","type","use","abv","degree","sweet","acidity","body","tannin","priceQuantile","year","age","price","nation_Chile","nation_France","nation_USA","nation_Italy","nation_Germany","nation_Spain","nation_other","nation_Australia","nation_Argentina","local1_Rapel Valley","local1_other","local1_California","local1_Bourgogne","local1_Bordeaux","local1_Southern France","local1_Central Valley","local1_Maipo Valley","local1_Rhone","local1_Loire","local1_South Island","local1_South Australia","local1_Rioja","local1_Champagne","local1_Piemonte","local1_Toscana","local1_Veneto","local1_Sicilia","local1_Mendoza","local1_Aconcagua","local1_Washington State","type_Red","type_White","type_Rose","type_Fortified","type_Sparkling","type_Hard","type_Korean","type_Sake/Rice","type_Etc","type_NA","use_Appetizer","use_Dessert","use_Etc","use_Table","sweet_SWEET1","sweet_SWEET2","sweet_SWEET3","sweet_SWEET4","sweet_SWEET5","sweet_NA","acidity_ACIDITY1","acidity_ACIDITY2","acidity_ACIDITY3","acidity_ACIDITY4","acidity_ACIDITY5","acidity_NA","body_BODY1","body_BODY2","body_BODY3","body_BODY4","body_BODY5","body_NA","tannin_TANNIN1","tannin_TANNIN2","tannin_TANNIN3","tannin_TANNIN4","tannin_TANNIN5","tannin_NA","year_0","year_1967","year_1970","year_1976","year_1978","year_1979","year_1980","year_1981","year_1983","year_1986","year_1987","year_1988","year_1989","year_1990","year_1991","year_1992","year_1993","year_1994","year_1995","year_1996","year_1997","year_1998","year_1999","year_2000","year_2001","year_2002","year_2003","year_2004","year_2005","year_2006","year_2007","year_2008","year_2009","year_2010","year_2011","year_2012","year_2013","year_2014","year_2015","year_2016","year_2017","year_2018","year_2019","year_2020","year_NA","dAbv","dDegree","dAge","dPrice"
9381,"Domaine Gros Frere et Soeur, Richbourg","Domaine Gros Frere et Soeur","France","Bourgogne","Red","Table",13,16,"SWEET1","ACIDITY4","BODY3","TANNIN3","Q5","2010",10,2000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","(11,17]","(7,11]","(200,10666.7]"
9383,"Dominique Laurent,  Pommard v.v.","Domaine Laurent pere et fils","France","Bourgogne","Red","Table",13,16,"SWEET1","ACIDITY4","BODY3","TANNIN3","Q4","2007",13,266.6667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","(11,17]","(11,41]","(200,10666.7]"
9384,"Vincent Girardin, Pommard 1er Cru 'les Grands Epenots'","Vincent Girardin","France","Bourgogne","Red","Table",13,16,"SWEET1","ACIDITY5","BODY3","TANNIN3","Q5","2007",13,333.3333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","(11,17]","(11,41]","(200,10666.7]"
9385,"Vincent Girardin, Vosne Romanee 1er Cru 'les Beaux Monts'","Vincent Girardin","France","Bourgogne","Red","Table",13,16,"SWEET1","ACIDITY4","BODY3","TANNIN3","Q5","2008",12,400,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","(11,17]","(11,41]","(200,10666.7]"
9386,"Chateau Los Boldos, 60 My Generation","Chateau Los Boldos","Chile","Rapel Valley","Red","Table",14,16,"SWEET1","ACIDITY3","BODY5","TANNIN4","Q4","2009",11,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"(13.5,14.2]","(11,17]","(7,11]","(94.6667,200]"
9387,"Chateau Los Boldos, 70 My Generation ","Chateau Los Boldos","Chile","Rapel Valley","Red","Table",13.5,16,"SWEET1","ACIDITY3","BODY5","TANNIN4","Q3","2010",10,93.33333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(13,13.5]","(11,17]","(7,11]","(56,94.6667]"
9388,"Chateau Los Boldos, 80 My Generation ","Chateau Los Boldos","Chile","Rapel Valley","Red","Table",14.5,16,"SWEET2","ACIDITY4","BODY4","TANNIN4","Q3","2010",10,80,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(14.2,51.6]","(11,17]","(7,11]","(56,94.6667]"
9389,"Chateau Los Boldos, 90 My Generation","Chateau Los Boldos","Chile","Rapel Valley","Red","Table",14,16,"SWEET1","ACIDITY3","BODY4","TANNIN3","Q2","2012",8,53.33333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(13.5,14.2]","(11,17]","(7,11]","[9.2,56]"
9391,"Main Street Cabernet Sauvignon","Trinchero Family Estate","USA","California","Red","Table",13.35,16,"SWEET1","ACIDITY3","BODY5","TANNIN3","Q1","2011",9,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(13,13.5]","(11,17]","(7,11]","[9.2,56]"
9393,"Main Street Chardonnay","Trinchero Family Estate","USA","California","White","Table",13.7,11,"SWEET1","ACIDITY4","BODY3","TANNIN1","Q1","2011",9,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(13.5,14.2]","[5,11]","(7,11]","[9.2,56]"
9396,"Gabbiano, Pinot Grigio","Castello di Gabbiano","Italy","Veneto","White","Appetizer, Table",12.5,8.5,"SWEET1","ACIDITY3","BODY2","TANNIN1","Q2","2017",3,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[4.5,13]","[5,11]","[0,4]","[9.2,56]"
9397,"Gabbiano, Chianti","Castello di Gabbiano","Italy","Toscana","Red","Table",13.5,17,"SWEET1","ACIDITY4","BODY2","TANNIN2","Q2","2017",3,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(13,13.5]","(11,17]","[0,4]","(56,94.6667]"
9398,"Gabbiano, Chianti Classico Riserva","Castello di Gabbiano","Italy","Toscana","Red","Table",14,17,"SWEET1","ACIDITY3","BODY4","TANNIN3","Q3","2013",7,113.3333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"(13.5,14.2]","(11,17]","(4,7]","(94.6667,200]"
9401,"Finest Cotes Catalanes Carignan","Tesco Finest","France","Southern France","Red","Table",13.5,17,"SWEET1","ACIDITY3","BODY4","TANNIN3","Q1","2012",8,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(13,13.5]","(11,17]","(7,11]","[9.2,56]"
9402,"Finest Cotes Catalanes Grenache","Tesco Finest","France","Southern France","Red","Table",13.5,17,"SWEET1","ACIDITY3","BODY3","TANNIN3","Q1","2011",9,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(13,13.5]","(11,17]","(7,11]","[9.2,56]"
9403,"Finest Fleurie","Tesco Finest","France","Bourgogne","Red","Table",12.5,15,"SWEET1","ACIDITY4","BODY2","TANNIN1","Q1","2011",9,42.66667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","(11,17]","(7,11]","[9.2,56]"
9405,"Finest Soave Classico Superiore","Tesco Finest","Italy","Veneto","White","Appetizer",12.5,11,"SWEET1","ACIDITY4","BODY1","TANNIN1","Q1","2011",9,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1","0",0,"0",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","[5,11]","(7,11]","[9.2,56]"
9406,"Finest Steillage Mosel Riesling","Tesco Finest","Germany","other","White","Appetizer, Dessert",11,10,"SWEET3","ACIDITY5","BODY1","TANNIN1","Q1","2011",9,38.66667,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1","1",0,"0",0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","[5,11]","(7,11]","[9.2,56]"
9407,"Finest Cote de Gascogne","Tesco Finest","France","other","White","Appetizer",11.5,11,"SWEET1","ACIDITY5","BODY1","TANNIN1","Q1","2012",8,28,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1","0",0,"0",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[4.5,13]","[5,11]","(7,11]","[9.2,56]"
9408,"Finest Ribera del Duero","Tesco Finest","Spain","other","Red","Table",13,16,"SWEET1","ACIDITY3","BODY3","TANNIN3","Q1","2011",9,25.33333,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","(11,17]","(7,11]","[9.2,56]"
9409,"Finest Somontano Red","Tesco Finest","Spain","other","Red","Table",13.5,17,"SWEET1","ACIDITY3","BODY3","TANNIN3","Q1","2011",9,25.33333,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(13,13.5]","(11,17]","(7,11]","[9.2,56]"
9410,"Finest Rueda","Tesco Finest","Spain","other","White","Appetizer",13,11,"SWEET1","ACIDITY3","BODY2","TANNIN1","Q1","2011",9,25.33333,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1","0",0,"0",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","[5,11]","(7,11]","[9.2,56]"
9411,"Finest Cote du Rhone Village Plan de Dieu","Tesco Finest","France","Rhone","Red","Table",13.5,17,"SWEET1","ACIDITY4","BODY3","TANNIN2","Q1","2012",8,30.66667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(13,13.5]","(11,17]","(7,11]","[9.2,56]"
9412,"Finest Cabernet Carmenere","Tesco Finest","Chile","Maipo Valley","Red","Table",13.5,17,"SWEET1","ACIDITY3","BODY3","TANNIN3","Q1","2012",8,30.66667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(13,13.5]","(11,17]","(7,11]","[9.2,56]"
9413,"Finest Carmenere","Tesco Finest","Chile","other","Red","Table",13.5,17,"SWEET1","ACIDITY3","BODY3","TANNIN3","Q1","2012",8,30.66667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(13,13.5]","(11,17]","(7,11]","[9.2,56]"
9414,"Finest Howcroft Cabernet Sauvignon","Tesco Finest","Australia","other","Red","Table",13.5,17,"SWEET1","ACIDITY3","BODY3","TANNIN3","Q1","2010",10,38.66667,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(13,13.5]","(11,17]","(7,11]","[9.2,56]"
9415,"Finest Alsace Gewurztraminer","Tesco Finest","France","other","White","Appetizer",13,11,"SWEET2","ACIDITY3","BODY1","TANNIN1","Q1","2012",8,42.66667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1","0",0,"0",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[4.5,13]","[5,11]","(7,11]","[9.2,56]"
9420,"Castello di Ama, La Casuccia ","Castello di Ama","Italy","Toscana","Red","Table",13.5,17,"SWEET1","ACIDITY4","BODY5","TANNIN4","Q5","2013",7,666.6667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"(13,13.5]","(11,17]","(4,7]","(200,10666.7]"
9424,"Lapostolle, canto","Lapostolle Casa Lapostolle","Chile","Rapel Valley","Red","Table",15,17,"SWEET1","ACIDITY3","BODY3","TANNIN4","Q3","2011",9,86.66667,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(14.2,51.6]","(11,17]","(7,11]","(56,94.6667]"
9434,"Raoul Clerget, Cote du Rhone","Raoul Clergettresch","France","Rhone","Red","Table",13,16,"SWEET1","ACIDITY3","BODY3","TANNIN3","Q2","2012",8,66.66667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[4.5,13]","(11,17]","(7,11]","(56,94.6667]"
9437,"Francois Martenot Pinot noir Bourgogne","FRANCOIS MARTENOTTresch","France","Bourgogne","Red","Table",12,15,"SWEET1","ACIDITY5","BODY2","TANNIN2","Q3","2011",9,86.66667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","(11,17]","(7,11]","(56,94.6667]"
9438,"Nicolas Rouget, Bourgong Aligote ","Nicolas Rouget","France","Bourgogne","White","Table",13,11,"SWEET1","ACIDITY5","BODY2","TANNIN1","Q2","2009",11,64,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","[5,11]","(7,11]","(56,94.6667]"
9439,"Nicolas Rouget, Cote de Nuits Village ","Nicolas Rouget","France","Bourgogne","Red","Table",13,15,"SWEET1","ACIDITY5","BODY3","TANNIN2","Q4","2009",11,189.3333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","(11,17]","(7,11]","(94.6667,200]"
9440,"Nicolas Rouget, Bourgogne Rouge ","Nicolas Rouget","France","Bourgogne","Red","Table",13,15,"SWEET1","ACIDITY5","BODY3","TANNIN2","Q3","2009",11,120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","(11,17]","(7,11]","(94.6667,200]"
9441,"Domaine Robert Groffier, Gevrey Chambertin","Domaine Robert Groffier","France","Bourgogne","Red","Table",13,15,"SWEET1","ACIDITY4","BODY3","TANNIN2","Q4","2010",10,192,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","(11,17]","(7,11]","(94.6667,200]"
9442,"Domaine Robert Groffier, Bonnes Mares Grand Cru","Domaine Robert Groffier","France","Bourgogne","Red","Table",13.5,16,"SWEET1","ACIDITY5","BODY4","TANNIN3","Q5","2015",5,2666.667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(13,13.5]","(11,17]","(4,7]","(200,10666.7]"
9443,"Simon Bize, Bourgogne Rouge 'Les Perrieres'","Simon Bize  Fils","France","Bourgogne","Red","Table",13,15,"SWEET1","ACIDITY4","BODY2","TANNIN2","Q4","2009",11,133.3333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","(11,17]","(7,11]","(94.6667,200]"
